,REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,VECTOR,COORDINATE,VALUE,TERMINATED
506876,2000-03,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,92.1,0
506877,2000-03,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,93.5,0
506884,2000-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,94.5,0
506885,2000-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,92.9,0
506886,2000-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,94.3,0
506887,2000-03,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,93.8,0
506888,2000-03,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,86.4,0
508747,2000-04,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,94.1,0
508748,2000-04,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,92.0,0
508749,2000-04,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,91.2,0
508750,2000-04,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,87.5,0
508751,2000-04,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,83.4,0
508752,2000-04,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,81.0,0
508753,2000-04,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,88.1,0
508754,2000-04,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,89.3,0
508755,2000-04,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,89.2,0
508756,2000-04,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,93.0,0
508757,2000-04,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,93.5,0
508758,2000-04,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,94.4,0
508759,2000-04,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,93.1,0
508760,2000-04,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,93.0,0
508761,2000-04,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,92.7,0
508762,2000-04,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,92.9,0
508763,2000-04,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,95.3,0
508764,2000-04,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,94.3,0
508765,2000-04,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,93.5,0
508766,2000-04,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,91.4,0
508767,2000-04,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,96.9,0
508768,2000-04,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,87.1,0
508769,2000-04,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,80.6,0
508770,2000-04,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,97.7,0
508771,2000-04,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,86.1,0
508772,2000-04,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,83.5,0
508773,2000-04,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,96.6,0
508774,2000-04,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,96.7,0
508775,2000-04,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,97.0,0
508776,2000-04,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,96.1,0
508777,2000-04,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,105.6,0
508778,2000-04,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,96.5,0
508779,2000-04,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,94.2,0
508780,2000-04,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,92.8,0
508781,2000-04,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,95.4,0
508782,2000-04,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,95.4,0
508783,2000-04,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,94.2,0
508784,2000-04,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,90.3,0
508785,2000-04,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,95.3,0
508786,2000-04,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,86.2,0
508787,2000-04,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,93.8,0
508788,2000-04,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,84.3,0
508789,2000-04,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,83.8,0
508790,2000-04,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,90.5,0
508791,2000-04,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,78.7,0
508792,2000-04,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,100.2,0
508793,2000-04,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,96.0,0
508794,2000-04,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,94.1,0
508795,2000-04,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,92.6,0
508796,2000-04,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,92.9,0
508797,2000-04,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,95.9,0
508798,2000-04,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,96.0,0
508799,2000-04,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,94.1,0
508800,2000-04,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,94.3,0
508801,2000-04,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,99.6,0
508802,2000-04,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,98.9,0
508803,2000-04,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,100.1,0
508804,2000-04,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,95.9,0
508805,2000-04,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,101.7,0
508806,2000-04,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,101.6,0
508807,2000-04,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,94.9,0
508808,2000-04,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,100.0,0
508809,2000-04,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,100.3,0
508810,2000-04,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,100.4,0
508811,2000-04,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,99.9,0
508812,2000-04,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,101.2,0
508813,2000-04,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,101.7,0
508814,2000-04,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,101.7,0
508815,2000-04,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,94.6,0
508816,2000-04,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,97.0,0
508817,2000-04,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,97.4,0
508818,2000-04,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,101.3,0
508819,2000-04,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,101.4,0
508820,2000-04,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,101.5,0
508821,2000-04,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,95.2,0
508822,2000-04,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,99.8,0
508823,2000-04,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,93.4,0
508824,2000-04,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,91.9,0
508825,2000-04,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,91.3,0
508826,2000-04,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,100.0,0
508827,2000-04,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,93.1,0
508828,2000-04,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,94.6,0
508829,2000-04,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,93.9,0
508830,2000-04,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,97.3,0
508831,2000-04,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,92.1,0
508832,2000-04,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,96.7,0
508833,2000-04,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,94.7,0
508834,2000-04,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,96.0,0
508835,2000-04,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,95.6,0
508836,2000-04,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,94.1,0
508837,2000-04,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,98.1,0
508838,2000-04,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,93.4,0
508839,2000-04,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,98.3,0
508840,2000-04,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,100.1,0
508841,2000-04,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,95.5,0
508842,2000-04,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,95.5,0
508843,2000-04,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,97.0,0
508844,2000-04,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,108.5,0
508845,2000-04,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,97.8,0
508846,2000-04,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,102.6,0
508847,2000-04,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,93.4,0
508848,2000-04,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,96.3,0
508849,2000-04,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,90.5,0
508850,2000-04,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,92.5,0
508851,2000-04,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,91.5,0
508852,2000-04,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,91.2,0
508853,2000-04,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,90.6,0
508854,2000-04,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,92.3,0
508855,2000-04,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,78.2,0
508856,2000-04,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,95.5,0
508857,2000-04,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,92.5,0
508858,2000-04,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,96.7,0
508859,2000-04,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,94.7,0
508860,2000-04,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,98.8,0
508861,2000-04,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,99.0,0
508862,2000-04,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,64.2,0
508863,2000-04,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,64.3,0
508865,2000-04,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,94.5,0
508866,2000-04,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,94.9,0
508867,2000-04,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,94.7,0
508870,2000-04,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,94.7,0
508871,2000-04,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,94.4,0
508872,2000-04,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,93.8,0
508874,2000-04,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,96.6,0
508875,2000-04,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,91.8,0
508876,2000-04,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,82.2,0
508877,2000-04,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,91.5,0
508881,2000-04,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,94.4,0
508882,2000-04,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,102.1,0
508883,2000-04,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,98.7,0
508884,2000-04,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,90.4,0
508885,2000-04,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,93.8,0
508892,2000-04,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,94.0,0
508893,2000-04,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,92.7,0
508894,2000-04,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,94.6,0
508895,2000-04,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,94.3,0
508896,2000-04,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,82.4,0
510755,2000-05,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,94.7,0
510756,2000-05,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,92.6,0
510757,2000-05,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,92.1,0
510758,2000-05,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,88.7,0
510759,2000-05,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,84.8,0
510760,2000-05,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,81.7,0
510761,2000-05,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,91.6,0
510762,2000-05,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,89.8,0
510763,2000-05,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,89.3,0
510764,2000-05,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,94.2,0
510765,2000-05,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,96.2,0
510766,2000-05,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,96.6,0
510767,2000-05,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,93.5,0
510768,2000-05,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,93.4,0
510769,2000-05,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,92.7,0
510770,2000-05,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,93.1,0
510771,2000-05,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,95.8,0
510772,2000-05,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,94.3,0
510773,2000-05,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,93.3,0
510774,2000-05,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,91.1,0
510775,2000-05,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,97.2,0
510776,2000-05,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,88.5,0
510777,2000-05,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,82.6,0
510778,2000-05,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,98.0,0
510779,2000-05,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,89.3,0
510780,2000-05,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,87.1,0
510781,2000-05,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,98.3,0
510782,2000-05,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,97.2,0
510783,2000-05,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,97.0,0
510784,2000-05,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,96.6,0
510785,2000-05,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,104.9,0
510786,2000-05,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,96.8,0
510787,2000-05,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,93.7,0
510788,2000-05,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,92.9,0
510789,2000-05,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,95.5,0
510790,2000-05,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,95.5,0
